incident_id,date_int,latitude,longitude,snapshot_quarter,in_corridor,severity_economic_usd
1119,20131026,3.6667,103.9167,201304,1,0.0
1120,20131027,3.9333,98.75,201304,1,0.0
1121,20131104,3.9,98.7667,201304,1,0.0
1122,20131107,1.3333,103.3,201304,1,0.0
1123,20131116,3.9,98.7667,201304,1,0.0
1124,20131122,1.6767,101.45,201304,1,0.0
1125,20131123,3.9195,98.7507,201304,1,0.0
1126,20131124,1.7,101.4833,201304,1,0.0
1127,20131127,1.1,103.6333,201304,1,0.0
1128,20131129,1.1,103.6,201304,1,0.0
1129,20131201,1.1,103.5833,201304,1,0.0
1130,20131207,1.1167,103.5833,201304,1,0.0
1131,20131209,12.8333,47.8167,201304,1,0.0
1132,20131209,12.875,47.8733,201304,1,0.0
1133,20131212,1.1,103.6167,201304,1,0.0
1134,20131218,3.7917,98.71,201304,1,0.0
1135,20131219,3.9133,98.7983,201304,1,0.0
1136,20131220,3.9,98.7833,201304,1,0.0
1137,20140103,3.95,98.7833,201401,1,0.0
1138,20140106,3.9167,98.7667,201401,1,0.0
1139,20140201,1.71,101.4267,201401,1,0.0
1140,20140206,1.05,103.6,201401,1,0.0
1141,20140207,3.7833,98.6833,201401,1,0.0
1142,20140208,12.4,43.5333,201401,1,0.0
1143,20140223,1.1833,103.5667,201401,1,0.0
1144,20140306,1.15,103.5,201401,1,0.0
1145,20140306,1.1833,103.4333,201401,1,0.0
1146,20140310,1.1333,103.4833,201401,1,0.0
1147,20140323,13.3,42.8667,201401,1,0.0
1148,20140330,26.4067,56.6967,201401,1,0.0
1149,20140331,1.1,103.5667,201401,1,0.0
1150,20140405,12.5917,43.4333,201402,1,0.0
1151,20140409,3.9,98.7667,201402,1,0.0
1152,20140414,12.4167,43.7167,201402,1,0.0
1153,20140417,12.4,43.7,201402,1,0.0
1154,20140419,3.9167,98.7667,201402,1,0.0
1155,20140422,2.9833,100.9,201402,1,0.0
1156,20140503,1.1667,103.5,201402,1,0.0
1157,20140514,1.08,103.4767,201402,1,0.0
1158,20140522,3.9267,98.7817,201402,1,0.0
1159,20140528,1.1333,103.5,201402,1,0.0
1160,20140529,1.1333,103.5,201402,1,0.0
1161,20140617,3.95,98.7667,201402,1,0.0
1162,20140625,1.1833,103.8667,201402,1,0.0
1163,20140630,1.1167,103.5,201402,1,0.0
1164,20140725,3.9183,98.7517,201403,1,0.0
1165,20140802,5.4017,100.0833,201403,1,0.0
1166,20140811,3.9,98.7667,201403,1,0.0
1167,20140818,12.8767,43.2367,201403,1,0.0
1168,20140822,1.1667,103.5667,201403,1,0.0
1169,20140824,1.2167,103.8833,201403,1,0.0
1170,20140925,26.25,56.75,201403,1,0.0
1171,20141018,1.1333,103.4667,201404,1,0.0
1172,20141019,1.1667,103.5333,201404,1,0.0
1173,20141020,1.1333,103.4833,201404,1,0.0
1174,20141023,1.1,103.5333,201404,1,0.0
1175,20141026,4.75,103.55,201404,1,0.0
1176,20141027,1.08,103.6,201404,1,0.0
1177,20141104,1.2167,103.5667,201404,1,0.0
1178,20141113,1.0167,103.4667,201404,1,0.0
1179,20141116,1.1333,103.5,201404,1,0.0
1180,20141122,1.1167,103.5,201404,1,0.0
1181,20141123,1.1167,103.4833,201404,1,0.0
1182,20141225,1.0333,103.6333,201404,1,0.0
1183,20141230,15.1,42.0,201404,1,0.0
1184,20150108,1.1833333333333331,103.61666666666667,201501,1,0.0
1185,20150114,1.035,103.9,201501,1,0.0
1186,20150118,1.1166666666667,103.51666666667006,201501,1,0.0
1187,20150122,1.1,103.53333333333,201501,1,0.0
1188,20150128,1.0333333333333,103.64999999999998,201501,1,0.0
1189,20150131,3.9166666666667,98.766666666667,201501,1,0.0
1190,20150131,1.1511111111111,103.45000000000005,201501,1,0.0
1191,20150213,3.1833333333333,100.71666666667,201501,1,0.0
1192,20150214,3.788333333333333,98.69333333333338,201501,1,0.0
1193,20150221,1.1672222222222222,103.43388888888887,201501,1,0.0
1194,20150225,1.1333333333333333,103.46666666666668,201501,1,0.0
1195,20150225,1.0677777777778,103.60000000000002,201501,1,0.0
1196,20150225,1.0666666666666669,103.56666666666666,201501,1,0.0
1197,20150320,1.7002777777778,101.48333333332994,201501,1,0.0
1198,20150321,3.9333333333333,98.75,201501,1,0.0
1199,20150321,1.2166666666667,103.96666666667,201501,1,0.0
1200,20150321,1.1166666666667,103.56666666667002,201501,1,0.0
1201,20150329,1.0875,103.58333333333007,201501,1,0.0
1202,20150329,1.1666666666667,103.43333333332998,201501,1,0.0
1203,20150330,1.1,103.51666666666668,201501,1,0.0
1204,20150402,1.05,103.65,201502,1,0.0
1205,20150416,1.05,103.66666666666674,201502,1,0.0
1206,20150418,1.1180555555556,103.75,201502,1,0.0
1207,20150420,1.0666666666666669,103.66666666666669,201502,1,0.0
1208,20150501,1.7166666666666668,101.4,201502,1,0.0
1209,20150502,2.2333333333333,101.93583333333004,201502,1,0.0
1210,20150503,3.783333333333333,98.7,201502,1,0.0
1211,20150504,1.0833333333333,103.71666666667,201502,1,0.0
1212,20150505,1.0516666666666667,103.61666666666666,201502,1,0.0
1213,20150508,1.0333333333333334,103.65,201502,1,0.0
1214,20150509,1.1666666666666667,103.83333333333331,201502,1,0.0
1215,20150509,1.066913737438387,103.66645128038522,201502,1,0.0
1216,20150510,1.7,101.46666666666668,201502,1,0.0
1217,20150518,1.0833333333333333,103.60000000000002,201502,1,0.0
1218,20150519,4.1333333333333,99.89999999999998,201502,1,0.0
1219,20150520,1.7166666666666668,101.48333333333332,201502,1,0.0
1220,20150522,1.0666666666667,103.70000000000005,201502,1,0.0
1221,20150523,1.0347222222222223,103.65,201502,1,0.0
1222,20150608,1.1855555555556,103.41666666666993,201502,1,0.0
1223,20150612,4.0011111111111,98.90138888888896,201502,1,0.0
1224,20150617,1.0666666666666669,103.58611111111112,201502,1,0.0
1225,20150617,1.0666666666667,103.60000000000002,201502,1,0.0
1226,20150617,1.1,103.73333333332994,201502,1,0.0
1227,20150618,1.1166666666667,103.5,201502,1,0.0
1228,20150619,3.9166666666666665,98.76666666666668,201502,1,0.0
1229,20150622,1.0833333333333,103.56666666667002,201502,1,0.0
1230,20150624,1.05,103.66666666666993,201502,1,0.0
1231,20150624,1.0422740821518148,103.0523783705014,201502,1,0.0
1232,20150626,1.1,103.73333333332994,201502,1,0.0
1233,20150626,1.1841666666667,103.41666666666993,201502,1,0.0
1234,20150628,1.1,103.53333333333,201502,1,0.0
1235,20150704,3.79485488183348,98.716299533844,201503,1,0.0
1236,20150725,1.0522222222222,103.64999999999998,201503,1,0.0
1237,20150726,1.0686111111111,103.60000000000002,201503,1,0.0
1238,20150727,1.0516666666667,103.60000000000002,201503,1,0.0
1239,20150728,1.252341676699629,103.9471435546875,201503,1,0.0
1240,20150731,1.0680555555556,103.68333333332998,201503,1,0.0
1241,20150803,3.9341666666666666,98.73333333333332,201503,1,0.0
1242,20150803,1.0508333333333,103.61888888889008,201503,1,0.0
1243,20150808,2.0511111111111,101.98333333332994,201503,1,0.0
1244,20150810,1.0841666666667,103.56666666667002,201503,1,0.0
1245,20150810,1.0855555555556,103.54999999999995,201503,1,0.0
1246,20150812,4.0211111111111,98.75749999999994,201503,1,0.0
1247,20150813,1.1177777777777778,103.5,201503,1,0.0
1248,20150815,6.2333333333333,98.983333333333,201503,1,0.0
1249,20150815,1.0333333333333334,103.63333333333333,201503,1,0.0
1250,20150820,1.0852777777778,103.60138888889004,201503,1,0.0
1251,20150821,1.1683333333333,103.43333333332998,201503,1,0.0
1252,20150821,1.1,103.73333333333336,201503,1,0.0
1253,20150821,1.1666666666667,103.48333333332994,201503,1,0.0
1254,20150821,1.0666666666667,103.71666666667,201503,1,0.0
1255,20150821,1.0833333333333333,103.5188888888889,201503,1,0.0
1256,20150822,1.1,103.53333333333,201503,1,0.0
1257,20150905,1.1833333333333331,103.43333333333334,201503,1,0.0
1258,20150906,1.2680555555556,103.98333333332994,201503,1,0.0
1259,20150908,1.1833333333333,103.41666666666993,201503,1,0.0
1260,20150908,1.1422222222222222,103.56666666666666,201503,1,0.0
1261,20150909,1.1166666666667,103.51666666667006,201503,1,0.0
1262,20150912,1.0705555555555557,103.9,201503,1,0.0
1263,20150916,1.1,103.51666666667006,201503,1,0.0
1264,20150919,1.1166666666666667,103.55,201503,1,0.0
1265,20150920,1.1836111111111,103.41666666666993,201503,1,0.0
1266,20150920,1.0666666666667,103.68333333332998,201503,1,0.0
1267,20150925,3.9336111111111,98.75027777777802,201503,1,0.0
1268,20150929,1.7027777777778,101.5,201503,1,0.0
1269,20151005,3.9333333333333,98.81666666666706,201504,1,0.0
1270,20151009,1.083888888888889,103.58333333333331,201504,1,0.0
1271,20151015,1.1177777777777778,103.51861111111111,201504,1,0.0
1272,20151015,1.1166666666667,103.5,201504,1,0.0
1273,20151015,1.1691666666667,103.43333333332998,201504,1,0.0
1274,20151022,1.1022222222222222,103.53333333333332,201504,1,0.0
1275,20151022,3.883333333333333,98.78333333333332,201504,1,0.0
1276,20151022,1.1208333333333331,103.51666666666668,201504,1,0.0
1277,20151106,3.9333333333333336,98.81666666666666,201504,1,0.0
1278,20151112,3.9333333333333336,98.75,201504,1,0.0
1279,20151120,13.201944444444443,49.0,201504,1,0.0
1280,20151120,1.1822222222222225,103.66666666666669,201504,1,0.0
1281,20151208,3.950277777777778,98.78333333333332,201504,1,0.0
1282,20160419,3.9333333333333336,98.75,201602,1,0.0
1283,20160424,14.418888888889,49.13555555555604,201602,1,0.0
1284,20160425,1.15,103.9333333333334,201602,1,0.0
1285,20160516,14.75,50.9666666666667,201602,1,0.0
1286,20160519,1.1833333333333331,103.95000000000005,201602,1,0.0
1287,20160521,1.1666666666666667,103.9666666666667,201602,1,0.0
1288,20160616,1.1666666666666667,103.95000000000005,201602,1,0.0
1289,20160618,1.6879352738772322,101.48436095767556,201602,1,0.0
1290,20160621,1.6958333333333333,101.5102777777778,201602,1,0.0
1291,20160728,1.7232203737409166,101.3983154296875,201603,1,0.0
1292,20160819,1.1833333333333331,103.86666666666667,201603,1,0.0
1293,20160906,1.7216666666667,101.43333333332998,201603,1,0.0
1294,20160908,1.6966666666666668,101.495,201603,1,0.0
1295,20160914,1.7315746085074968,101.3844276746114,201603,1,0.0
1296,20161012,1.7013888888888888,101.48416666666662,201604,1,0.0
1297,20161020,1.7125,101.48111111111008,201604,1,0.0
1298,20161109,1.6847222222222222,101.5005555555556,201604,1,0.0
1299,20161126,1.2027777777777775,103.65083333333337,201604,1,0.0
1300,20170223,1.1691666666667,103.98333333332994,201701,1,0.0
1301,20170311,1.7022222222222223,101.43444444444448,201701,1,0.0
1302,20170314,11.983333333333333,50.75,201701,1,0.0
1303,20170320,1.71,101.47611111110996,201701,1,0.0
1304,20170326,1.1166666666667,103.53833333333,201701,1,0.0
1305,20170326,1.7166666666666668,101.4333333333334,201701,1,0.0
1306,20170401,11.630715737981486,49.317626953125,201702,1,0.0
1307,20170408,14.035833333333,51.66666666666697,201702,1,0.0
1308,20170408,14.15,51.616666666666674,201702,1,0.0
1309,20170415,12.904722222222222,48.04777777777781,201702,1,0.0
1310,20170416,12.816944444444443,43.26666666666665,201702,1,0.0
1311,20170503,1.2669444444444,103.28361111111008,201702,1,0.0
1312,20170520,1.7315442231663216,101.38456178506216,201702,1,0.0
1313,20170524,1.7166666666667,101.41666666666993,201702,1,0.0
1314,20170531,12.5833333333333,43.45000000000061,201702,1,0.0
1315,20170601,23.54,60.43833333333328,201702,1,0.0
1316,20170602,3.9166666666666665,98.75,201702,1,0.0
1317,20170623,3.9241666666667,103.86888888889008,201702,1,0.0
1318,20170820,1.0705059085478068,103.698314581977,201703,1,0.0
1319,20170906,5.6416666666667,103.18888888889,201703,1,0.0
1320,20171006,13.5,50.04999999999996,201704,1,0.0
1321,20171012,1.1833333333333,103.54999999999995,201704,1,0.0
1322,20171025,1.0186111111111111,103.68472222222226,201704,1,0.0
1323,20171103,1.1836111111111112,103.9852777777778,201704,1,0.0
1324,20171120,1.0333333333333,103.64999999999998,201704,1,0.0
1325,20171121,14.135277777778,48.95083333333298,201704,1,0.0
1326,20180103,2.451111111111111,101.65305555555553,201801,1,0.0
1327,20180218,1.1519444444444444,103.93444444444448,201801,1,0.0
1328,20180331,13.966666666666663,51.41666666666663,201801,1,0.0
1329,20180519,1.1666666666666667,103.45000000000005,201802,1,0.0
1330,20180519,1.2155555555556,103.56972222221998,201802,1,0.0
1331,20180703,1.2,103.54999999999995,201803,1,0.0
1332,20180918,1.2352777777778,103.95138888889004,201803,1,0.0
1333,20190205,3.9177777777778,98.78333333333308,201901,1,0.0
1334,20190511,1.721111111111111,101.45000000000005,201902,1,0.0
1335,20190518,1.2166666666666668,103.5666666666666,201902,1,0.0
1336,20190711,1.2166666666667,103.51666666667006,201903,1,0.0
1337,20190722,1.0682542588345847,103.90351905822752,201903,1,0.0
1338,20190727,1.7574510209956,101.36745929717996,201903,1,0.0
1339,20190730,3.878529288247384,98.77253417968744,201903,1,0.0
1340,20190820,1.1025,103.88416666666672,201903,1,0.0
1341,20190822,3.839712971275101,98.7393880208333,201903,1,0.0
1342,20190930,1.0352777777778,103.64999999999998,201903,1,0.0
1343,20191008,1.7166666666666668,101.43416666666668,201904,1,0.0
1344,20191014,3.9166666666666665,98.79999999999995,201904,1,0.0
1345,20191018,1.0833333333333333,103.70000000000005,201904,1,0.0
1346,20191019,1.0575,103.64499999999998,201904,1,0.0
1347,20191024,1.05,103.63333333333333,201904,1,0.0
1348,20191105,1.2016666666666669,103.5675,201904,1,0.0
1349,20191107,3.788058658855616,98.69405815813276,201904,1,0.0
1350,20191202,1.1666666666666667,103.93333333333334,201904,1,0.0
1351,20191224,1.15,103.48333333333336,201904,1,0.0
1352,20200126,3.9469444444444446,98.75666666666666,202001,1,0.0
1353,20200202,1.074722222222222,103.91055555555556,202001,1,0.0
1354,20200227,1.1847222222222222,103.44,202001,1,0.0
1355,20200313,3.925,98.7713888888889,202001,1,0.0
1356,20200315,1.169166666666667,103.43333333333334,202001,1,0.0
1357,20200515,1.2338888888888888,103.485,202002,1,0.0
1358,20200515,3.783603525527392,98.70507717132568,202002,1,0.0
1359,20200726,1.211111111111111,103.54611111111112,202003,1,0.0
1360,20200811,1.7022222222222223,101.45222222222222,202003,1,0.0
1361,20200828,1.7166666666666668,101.44166666666666,202003,1,0.0
1362,20201027,1.7013888888888888,101.46722222222222,202004,1,0.0
1363,20201124,1.7152777777777777,101.44111111111113,202004,1,0.0
1364,20201214,1.7519444444444443,101.38305555555556,202004,1,0.0
